no,name,start,end,loc
2925,黄坤明,1974,1977,北京市北京市北京市
2926,黄坤明,1977,1978,福建省龙岩市上杭县
2927,黄坤明,1978,1982,北京市北京市北京市
2928,黄坤明,1982,1985,福建省福州市福州市
2929,黄坤明,1985,1988,福建省福州市福州市
2930,黄坤明,1988,1990,福建省福州市福州市
2931,黄坤明,1990,1991,福建省福州市福州市
2932,黄坤明,1991,1992,福建省福州市福州市
2933,黄坤明,1992,1993,福建省福州市福州市
2934,黄坤明,1993,1995,福建省福州市福州市
2935,黄坤明,1995,1997,福建省福州市福州市
2936,黄坤明,1997,1998,福建省福州市福州市
2937,黄坤明,1998,1999,福建省福州市福州市
2938,黄坤明,1999,2000,浙江省湖州市湖州市
2939,黄坤明,2000,2003,浙江省湖州市湖州市
2940,黄坤明,2003,2007,浙江省杭州市杭州市
2941,黄坤明,2007,2010,浙江省杭州市杭州市
2942,黄坤明,2010,2012,浙江省杭州市杭州市
2943,黄坤明,2012,2013,浙江省杭州市杭州市
2944,黄坤明,2013,2014,北京市北京市北京市
2945,黄坤明,2014,2017,北京市北京市北京市
2946,黄坤明,2017,2018,北京市北京市北京市
2947,黄树贤,1975,1977,江苏省南京市南京市
2948,黄树贤,1977,1978,江苏省镇江市扬中市
2949,黄树贤,1978,1982,江苏省镇江市扬中市
2950,黄树贤,1982,1983,江苏省镇江市扬中市
2951,黄树贤,1983,1985,江苏省镇江市扬中市
2952,黄树贤,1985,1989,江苏省南京市南京市
2953,黄树贤,1989,1994,江苏省南京市南京市
2954,黄树贤,1994,1995,江苏省南京市南京市
2955,黄树贤,1995,1997,江苏省南京市南京市
2956,黄树贤,1997,2000,江苏省南京市南京市
2957,黄树贤,2000,2002,北京市北京市北京市
2958,黄树贤,2002,2007,北京市北京市北京市
2959,黄树贤,2007,2007,北京市北京市北京市
2960,黄树贤,2007,2013,北京市北京市北京市
2961,黄树贤,2013,2016,北京市北京市北京市
2962,黄树贤,2016,2016,北京市北京市北京市
2963,黄树贤,2016,2018,北京市北京市北京市
2964,曹建明,1972,1975,上海市上海市静安区
2965,曹建明,1975,1979,上海市上海市上海市
2966,曹建明,1979,1983,北京市北京市北京市
2967,曹建明,1983,1986,北京市北京市北京市
2968,曹建明,1986,1986,北京市北京市北京市
2969,曹建明,1986,1995,北京市北京市北京市
2970,曹建明,1995,1997,北京市北京市北京市
2971,曹建明,1997,1999,北京市北京市北京市
2972,曹建明,1999,2002,北京市北京市北京市
2973,曹建明,2002,2003,北京市北京市北京市
2974,曹建明,2003,2008,北京市北京市北京市
2975,曹建明,2008,2018,北京市北京市北京市
2976,龚正,1978,1982,北京市北京市北京市
2977,龚正,1982,1986,北京市北京市北京市
2978,龚正,1986,1986,北京市北京市北京市
2979,龚正,1986,1989,北京市北京市北京市
2980,龚正,1989,1993,北京市北京市北京市
2981,龚正,1993,1996,天津市天津市天津市
2982,龚正,1996,1997,北京市北京市北京市
2983,龚正,1997,1998,北京市北京市北京市
2984,龚正,1998,2001,北京市北京市北京市
2985,龚正,2001,2003,广东省深圳市深圳市
2986,龚正,2003,2008,北京市北京市北京市
2987,龚正,2008,2008,浙江省杭州市杭州市
2988,龚正,2008,2012,浙江省杭州市杭州市
2989,龚正,2012,2013,浙江省杭州市杭州市
2990,龚正,2013,2013,浙江省杭州市杭州市
2991,龚正,2013,2015,浙江省杭州市杭州市
2992,龚正,2015,2015,山东省济南市济南市
2993,龚正,2015,2017,山东省济南市济南市
2994,龚正,2017,2018,山东省济南市济南市
2995,盛斌,1958,2014,黑龙江省哈尔滨市哈尔滨市
2996,盛斌,2014,2016,辽宁省沈阳市沈阳市
2997,盛斌,2016,2016,北京市北京市北京市
2998,盛斌,2016,2018,北京市北京市北京市
2999,雪克来提·扎克尔,1970,1972,新疆维吾尔乌鲁木齐市乌鲁木齐市
3000,雪克来提·扎克尔,1972,1974,新疆维吾尔乌鲁木齐市乌鲁木齐市
3001,雪克来提·扎克尔,1974,1978,新疆维吾尔乌鲁木齐市乌鲁木齐市
3002,雪克来提·扎克尔,1978,1980,湖北省武汉市江汉区
3003,雪克来提·扎克尔,1980,1984,新疆维吾尔乌鲁木齐市乌鲁木齐市
3004,雪克来提·扎克尔,1984,1988,新疆维吾尔乌鲁木齐市乌鲁木齐市
3005,雪克来提·扎克尔,1988,1992,新疆维吾尔乌鲁木齐市乌鲁木齐市
3006,雪克来提·扎克尔,1992,1993,新疆维吾尔乌鲁木齐市乌鲁木齐市
3007,雪克来提·扎克尔,1993,1997,新疆维吾尔乌鲁木齐市乌鲁木齐市
3008,雪克来提·扎克尔,1997,1997,新疆维吾尔乌鲁木齐市乌鲁木齐市
3009,雪克来提·扎克尔,1997,2000,新疆维吾尔乌鲁木齐市乌鲁木齐市
3010,雪克来提·扎克尔,2000,2000,新疆维吾尔乌鲁木齐市乌鲁木齐市
3011,雪克来提·扎克尔,2000,2001,新疆维吾尔乌鲁木齐市乌鲁木齐市
3012,雪克来提·扎克尔,2001,2005,新疆维吾尔乌鲁木齐市乌鲁木齐市
3013,雪克来提·扎克尔,2005,2006,新疆维吾尔乌鲁木齐市乌鲁木齐市
3014,雪克来提·扎克尔,2006,2009,天津市天津市天津市
3015,雪克来提·扎克尔,2009,2011,新疆维吾尔乌鲁木齐市乌鲁木齐市
3016,雪克来提·扎克尔,2011,2013,北京市北京市北京市
3017,雪克来提·扎克尔,2013,2014,新疆维吾尔乌鲁木齐市乌鲁木齐市
3018,雪克来提·扎克尔,2014,2014,新疆维吾尔乌鲁木齐市乌鲁木齐市
3019,雪克来提·扎克尔,2014,2015,新疆维吾尔乌鲁木齐市乌鲁木齐市
3020,雪克来提·扎克尔,2015,2018,新疆维吾尔乌鲁木齐市乌鲁木齐市
3021,鄂竟平,1973,1975,吉林省白山市白山市
3022,鄂竟平,1975,1977,吉林省吉林市吉林市
3023,鄂竟平,1977,1979,吉林省吉林市吉林市
3024,鄂竟平,1979,1983,北京市北京市北京市
3025,鄂竟平,1983,1993,北京市北京市北京市
3026,鄂竟平,1993,1994,北京市北京市北京市
3027,鄂竟平,1994,1997,北京市北京市北京市
3028,鄂竟平,1997,2001,北京市北京市北京市
3029,鄂竟平,2001,2003,北京市北京市北京市
3030,鄂竟平,2003,2008,北京市北京市北京市
3031,鄂竟平,2008,2009,北京市北京市北京市
3032,鄂竟平,2009,2010,北京市北京市北京市
3033,鄂竟平,2010,2018,北京市北京市北京市
3034,鹿心社,1978,1982,湖北省武汉市武汉市
3035,鹿心社,1982,1986,北京市北京市北京市
3036,鹿心社,1986,1990,北京市北京市北京市
3037,鹿心社,1990,1992,北京市北京市北京市
3038,鹿心社,1992,1996,北京市北京市北京市
3039,鹿心社,1996,1998,江苏省南通市南通市
3040,鹿心社,1998,1998,北京市北京市北京市
3041,鹿心社,1998,1999,北京市北京市北京市
3042,鹿心社,1999,2005,北京市北京市北京市
3043,鹿心社,2005,2008,北京市北京市北京市
3044,鹿心社,2008,2009,北京市北京市北京市
3045,鹿心社,2009,2010,北京市北京市北京市
3046,鹿心社,2010,2011,甘肃省兰州市兰州市
3047,鹿心社,2011,2011,江西省南昌市南昌市
3048,鹿心社,2011,2012,江西省南昌市南昌市
3049,鹿心社,2012,2016,江西省南昌市南昌市
3050,鹿心社,2016,2016,江西省南昌市南昌市
3051,鹿心社,2016,2017,江西省南昌市南昌市
3052,鹿心社,2017,2018,江西省南昌市南昌市
3053,谌贻琴,1977,1978,贵州省毕节地区织金县
3054,谌贻琴,1978,1982,贵州省贵阳市贵阳市
3055,谌贻琴,1982,1993,贵州省贵阳市贵阳市
3056,谌贻琴,1993,1995,贵州省贵阳市贵阳市
3057,谌贻琴,1995,1998,贵州省贵阳市贵阳市
3058,谌贻琴,1998,1999,贵州省贵阳市贵阳市
3059,谌贻琴,1999,2001,贵州省贵阳市贵阳市
3060,谌贻琴,2001,2003,贵州省黔南布依族苗族自治州黔南布依族苗族自治州
3061,谌贻琴,2003,2007,贵州省贵阳市贵阳市
3062,谌贻琴,2007,2007,贵州省贵阳市贵阳市
3063,谌贻琴,2007,2007,贵州省贵阳市贵阳市
3064,谌贻琴,2007,2007,贵州省贵阳市贵阳市
3065,谌贻琴,2007,2012,贵州省贵阳市贵阳市
3066,谌贻琴,2012,2012,贵州省贵阳市贵阳市
3067,谌贻琴,2012,2012,贵州省贵阳市贵阳市
3068,谌贻琴,2012,2014,贵州省贵阳市贵阳市
3069,谌贻琴,2014,2015,贵州省贵阳市贵阳市
3070,谌贻琴,2015,2015,贵州省贵阳市贵阳市
3071,谌贻琴,2015,2015,贵州省贵阳市贵阳市
3072,谌贻琴,2015,2015,贵州省贵阳市贵阳市
3073,谌贻琴,2015,2017,贵州省贵阳市贵阳市
3074,谌贻琴,2017,2017,贵州省贵阳市贵阳市
3075,谌贻琴,2017,2018,贵州省贵阳市贵阳市
3076,彭清华,1974,1975,湖北省黄石市大冶市
3077,彭清华,1975,1979,湖北省武汉市武汉市
3078,彭清华,1979,1983,北京市北京市北京市
3079,彭清华,1983,1988,北京市北京市北京市
3080,彭清华,1988,1992,北京市北京市北京市
3081,彭清华,1992,1997,湖南省长沙市长沙市
3082,彭清华,1997,1999,北京市北京市北京市
3083,彭清华,1999,2001,北京市北京市北京市
3084,彭清华,2001,2001,北京市北京市北京市
3085,彭清华,2001,2003,辽宁省大连市中山区
3086,彭清华,2003,2007,北京市北京市北京市
3087,彭清华,2007,2009,北京市北京市北京市
3088,彭清华,2009,2012,北京市北京市北京市
3089,彭清华,2012,2013,广西壮族自治区南宁市南宁市
3090,彭清华,2013,2013,广西壮族自治区南宁市南宁市
3091,彭清华,2013,2016,广西壮族自治区南宁市南宁市
3092,彭清华,2016,2018,广西壮族自治区南宁市南宁市
3093,蒋超良,1974,1978,湖南省长沙市长沙市
3094,蒋超良,1978,1981,湖南省长沙市长沙市
3095,蒋超良,1981,1995,北京市北京市北京市
3096,蒋超良,1995,1996,北京市北京市北京市
3097,蒋超良,1996,1997,北京市北京市北京市
3098,蒋超良,1997,1998,广东省深圳市深圳市
3099,蒋超良,1998,2000,广东省广州市广州市
3100,蒋超良,2000,2002,北京市北京市北京市
3101,蒋超良,2002,2004,湖北省武汉市武汉市
3102,蒋超良,2004,2008,北京市北京市北京市
3103,蒋超良,2008,2011,北京市北京市北京市
3104,蒋超良,2011,2014,北京市北京市北京市
3105,蒋超良,2014,2014,吉林省吉林市吉林市
3106,蒋超良,2014,2014,吉林省吉林市吉林市
3107,蒋超良,2014,2016,吉林省吉林市吉林市
3108,蒋超良,2016,2016,湖北省武汉市武汉市
3109,蒋超良,2016,2017,湖北省武汉市武汉市
3110,蒋超良,2017,2018,湖北省武汉市武汉市
3111,韩正,1975,1980,上海市上海市上海市
3112,韩正,1980,1982,上海市上海市上海市
3113,韩正,1982,1986,上海市上海市上海市
3114,韩正,1986,1987,上海市上海市上海市
3115,韩正,1987,1988,上海市上海市上海市
3116,韩正,1988,1990,上海市上海市上海市
3117,韩正,1990,1991,上海市上海市上海市
3118,韩正,1991,1992,上海市上海市上海市
3119,韩正,1992,1993,上海市上海市卢湾区
3120,韩正,1993,1995,上海市上海市卢湾区
3121,韩正,1995,1997,上海市上海市上海市
3122,韩正,1997,1998,上海市上海市上海市
3123,韩正,1998,2002,上海市上海市上海市
3124,韩正,2002,2003,上海市上海市上海市
3125,韩正,2003,2004,上海市上海市上海市
3126,韩正,2004,2006,上海市上海市上海市
3127,韩正,2006,2007,上海市上海市上海市
3128,韩正,2007,2008,上海市上海市上海市
3129,韩正,2008,2011,上海市上海市上海市
3130,韩正,2011,2012,上海市上海市上海市
3131,韩正,2012,2017,上海市上海市上海市
3132,韩正,2017,2018,北京市北京市北京市
3133,韩卫国,1956,2013,江苏省南京市南京市
3134,韩卫国,2013,2015,北京市北京市北京市
3135,韩卫国,2015,2017,北京市北京市北京市
3136,韩卫国,2016,2017,北京市北京市北京市
3137,韩卫国,2017,2018,北京市北京市北京市
3138,韩卫国,2017,2018,北京市北京市北京市
3139,韩卫国,2017,2018,北京市北京市北京市
3140,韩长赋,1973,1975,黑龙江省哈尔滨市宾县
3141,韩长赋,1975,1976,黑龙江省哈尔滨市呼兰区
3142,韩长赋,1976,1979,黑龙江省哈尔滨市宾县
3143,韩长赋,1979,1987,山西省太原市太原市
3144,韩长赋,1987,1990,北京市北京市北京市
3145,韩长赋,1990,1990,北京市北京市北京市
3146,韩长赋,1990,1994,北京市北京市北京市
3147,韩长赋,1994,1998,北京市北京市北京市
3148,韩长赋,1998,2001,北京市北京市北京市
3149,韩长赋,2001,2003,北京市北京市北京市
3150,韩长赋,2003,2006,北京市北京市北京市
3151,韩长赋,2006,2006,吉林省吉林市吉林市
3152,韩长赋,2006,2007,吉林省吉林市吉林市
3153,韩长赋,2007,2009,吉林省吉林市吉林市
3154,韩长赋,2009,2009,北京市北京市北京市
3155,韩长赋,2009,2018,北京市北京市北京市
3156,傅政华,1955,2010,北京市北京市北京市
3157,傅政华,2010,2010,北京市北京市北京市
3158,傅政华,2010,2010,北京市北京市北京市
3159,傅政华,2010,2010,北京市北京市北京市
3160,傅政华,2010,2013,湖北省荆州市公安县
3161,傅政华,2013,2015,湖北省荆州市公安县
3162,傅政华,2015,2015,湖北省荆州市公安县
3163,傅政华,2015,2015,北京市北京市北京市
3164,傅政华,2015,2016,北京市北京市北京市
3165,傅政华,2016,2016,北京市北京市北京市
3166,傅政华,2016,2018,北京市北京市北京市
3167,谢伏瞻,1973,1976,湖北省仙桃市天门市
3168,谢伏瞻,1976,1980,北京市北京市北京市
3169,谢伏瞻,1980,1983,北京市北京市北京市
3170,谢伏瞻,1983,1986,北京市北京市北京市
3171,谢伏瞻,1986,1993,北京市北京市北京市
3172,谢伏瞻,1993,1994,北京市北京市北京市
3173,谢伏瞻,1994,1995,北京市北京市北京市
3174,谢伏瞻,1995,1996,北京市北京市北京市
3175,谢伏瞻,1996,1999,北京市北京市北京市
3176,谢伏瞻,1999,2006,北京市北京市北京市
3177,谢伏瞻,2006,2008,北京市北京市北京市
3178,谢伏瞻,2008,2008,北京市北京市北京市
3179,谢伏瞻,2008,2008,北京市北京市北京市
3180,谢伏瞻,2008,2013,北京市北京市北京市
3181,谢伏瞻,2013,2013,河南省郑州市郑州市
3182,谢伏瞻,2013,2016,河南省郑州市郑州市
3183,谢伏瞻,2016,2016,河南省郑州市郑州市
3184,谢伏瞻,2016,2018,河南省郑州市郑州市
3185,楼阳生,1976,1978,浙江省金华市浦江县
3186,楼阳生,1978,1982,北京市北京市北京市
3187,楼阳生,1982,1984,浙江省衢州市龙游县
3188,楼阳生,1984,1986,浙江省衢州市龙游县
3189,楼阳生,1986,1986,浙江省衢州市龙游县
3190,楼阳生,1986,1987,浙江省杭州市杭州市
3191,楼阳生,1987,1989,浙江省杭州市杭州市
3192,楼阳生,1989,1989,浙江省衢州市衢州市
3193,楼阳生,1989,1991,浙江省衢州市衢州市
3194,楼阳生,1991,1996,浙江省杭州市杭州市
3195,楼阳生,1996,1999,浙江省杭州市杭州市
3196,楼阳生,1999,2002,浙江省杭州市杭州市
3197,楼阳生,2002,2003,浙江省杭州市杭州市
3198,楼阳生,2003,2003,浙江省丽水市丽水市
3199,楼阳生,2003,2006,浙江省丽水市丽水市
3200,楼阳生,2006,2008,浙江省丽水市丽水市
3201,楼阳生,2008,2008,浙江省丽水市丽水市
3202,楼阳生,2008,2009,浙江省杭州市杭州市
3203,楼阳生,2009,2010,内蒙古自治区乌海市海南区
3204,楼阳生,2010,2012,内蒙古自治区乌海市海南区
3205,楼阳生,2012,2012,湖北省武汉市武汉市
3206,楼阳生,2012,2014,湖北省武汉市武汉市
3207,楼阳生,2014,2016,山西省太原市太原市
3208,楼阳生,2016,2016,山西省太原市太原市
3209,楼阳生,2016,2018,山西省太原市太原市
3210,蔡奇,1973,1975,福建省三明市永安市
3211,蔡奇,1975,1978,北京市北京市北京市
3212,蔡奇,1978,1983,北京市北京市北京市
3213,蔡奇,1983,1987,福建省福州市福州市
3214,蔡奇,1987,1991,福建省福州市福州市
3215,蔡奇,1991,1992,福建省福州市福州市
3216,蔡奇,1992,1993,福建省福州市福州市
3217,蔡奇,1993,1996,福建省福州市福州市
3218,蔡奇,1996,1997,福建省福州市福州市
3219,蔡奇,1997,1999,福建省福州市福州市
3220,蔡奇,1999,2002,浙江省衢州市衢州市
3221,蔡奇,2002,2004,浙江省衢州市衢州市
3222,蔡奇,2004,2007,浙江省台州市台州市
3223,蔡奇,2007,2010,浙江省杭州市杭州市
3224,蔡奇,2010,2013,浙江省杭州市杭州市
3225,蔡奇,2013,2014,浙江省杭州市杭州市
3226,蔡奇,2014,2015,北京市北京市北京市
3227,蔡奇,2015,2016,北京市北京市北京市
3228,蔡奇,2016,2017,北京市北京市北京市
3229,蔡奇,2017,2017,北京市北京市北京市
3230,蔡奇,2017,2018,北京市北京市北京市
3231,蔡名照,1970,1976,北京市北京市北京市
3232,蔡名照,1976,1978,江苏省连云港市连云港市
3233,蔡名照,1978,1985,江苏省南京市南京市
3234,蔡名照,1985,1992,江苏省南京市南京市
3235,蔡名照,1992,1993,山东省济南市济南市
3236,蔡名照,1993,1998,河北省石家庄市新华区
3237,蔡名照,1998,1998,河北省石家庄市新华区
3238,蔡名照,1998,2000,河北省石家庄市新华区
3239,蔡名照,2000,2001,河北省石家庄市新华区
3240,蔡名照,2001,2009,北京市北京市北京市
3241,蔡名照,2009,2009,北京市北京市北京市
3242,蔡名照,2009,2012,北京市北京市北京市
3243,蔡名照,2012,2013,北京市北京市北京市
3244,蔡名照,2013,2014,北京市北京市北京市
3245,蔡名照,2014,2018,河北省石家庄市新华区
